Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg Run Cadence,Max Run Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Power,Max Power,Total Strokes,Avg. Swolf,Avg Stroke Rate,Max Depth,Bottom Time,Min Water Temp,Gas Type,Surface Interval,Decompression,Weight,Current,Surface Conditions,Water Type
running,2015-12-02 18:23:28,false,"Cape Town Running","7.18","456","33:40","158","176","0.0","--","--","4:41","2:12","4","3","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-30 18:42:17,false,"Cape Town Running","6.54","428","35:57","--","--","0.0","--","--","5:30","4:08","192","190","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-29 16:53:43,false,"Rondebosch Running","9.01","586","44:35","--","--","0.0","--","--","4:57","3:30","94","88","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-28 07:41:20,false,"Lakeside Running","10.49","656","1:16:31","--","--","0.0","--","--","7:18","4:51","360","356","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-26 18:18:38,false,"Claremont Running","4.88","317","22:54","--","--","0.0","--","--","4:42","3:54","54","55","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-25 18:25:02,false,"Cape Town Running","7.52","490","37:03","165","184","0.0","--","--","4:56","3:26","2","3","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-24 17:56:40,false,"Cape Town Running","8.13","525","47:35","--","--","0.0","--","--","5:51","2:38","238","247","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-23 18:07:38,false,"Cape Town Running","10.16","658","48:17","--","--","0.0","--","--","4:45","4:12","101","102","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-09 18:23:06,false,"Cape Town Running","8.23","539","38:59","--","--","0.0","--","--","4:44","2:07","59","62","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-07 17:28:10,false,"Langebaan Running","8.62","563","44:56","--","--","0.0","--","--","5:13","4:17","131","130","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-06 06:04:23,false,"Cape Town Running","8.14","525","42:16","146","169","0.0","--","--","5:11","4:30","37","39","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-05 18:15:29,false,"Claremont Running","7.74","500","35:39","--","--","0.0","--","--","4:36","2:06","92","93","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-11-03 06:26:10,false,"Cape Town Running","6.19","391","35:25","--","--","0.0","--","--","5:43","3:44","3","4","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-27 18:02:03,false,"Cape Town Running","8.70","561","40:08","--","--","0.0","--","--","4:37","2:43","129","130","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-26 18:22:58,false,"Claremont Running","9.87","645","51:44","--","--","0.0","--","--","5:14","4:16","183","184","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-25 06:46:41,false,"Citrusdal Running","6.43","420","33:43","--","--","0.0","--","--","5:15","4:24","64","65","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-23 06:04:04,false,"Cape Town Running","8.28","537","44:25","--","--","0.0","--","--","5:22","4:30","32","37","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-22 07:14:06,false,"Cape Town Running","7.19","473","40:37","--","--","0.0","--","--","5:39","4:25","144","146","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-20 18:29:00,false,"Cape Town Running","4.21","266","30:15","--","--","0.0","--","--","7:11","2:35","8","11","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-20 18:03:43,false,"Cape Town Running","1.39","91","12:36","--","--","0.0","--","--","9:04","4:03","2","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-19 18:22:30,false,"Claremont Running","9.82","637","55:25","--","--","0.0","--","--","5:39","3:00","302","300","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-17 05:30:28,false,"Fish Hoek Running","36.40","2,355","3:04:03","--","--","0.0","--","--","5:03","4:08","545","546","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-14 18:42:15,false,"Cape Town Running","7.33","475","39:43","--","--","0.0","--","--","5:25","4:04","164","157","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-13 18:21:04,false,"Cape Town Running","5.04","324","21:27","--","--","0.0","--","--","4:15","3:26","79","75","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-12 18:22:17,false,"Claremont Running","7.43","451","50:06","--","--","0.0","146","184","6:44","3:44","290","289","1.02","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-11 07:21:43,false,"Tokai Running","9.28","592","58:20","--","--","0.0","--","--","6:17","4:21","315","326","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-10 05:58:50,false,"Constantia Running","15.01","971","1:13:37","--","--","0.0","--","--","4:54","2:46","265","265","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-08 18:21:49,false,"Claremont Running","4.90","320","22:59","--","--","0.0","10","188","4:41","4:07","54","55","19.46","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-07 08:00:58,false,"Mithchells Plain Running","8.24","537","41:53","--","--","0.0","--","--","5:05","4:32","36","36","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-06 18:06:42,false,"Cape Town Running","8.36","537","43:42","--","--","0.0","--","--","5:13","2:12","23","25","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-05 18:36:13,false,"Cape Town Running","0.23","14","0:48.6","--","--","0.0","--","--","3:32","1:15","--","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-05 18:08:40,false,"Cape Town Running","2.81","184","13:40","--","--","0.0","--","--","4:52","3:16","42","50","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-03 07:04:54,false,"Richards Bay Running","4.77","305","24:51","--","--","0.0","--","--","5:12","3:15","24","20","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-02 07:54:05,false,"Richards Bay Running","9.07","594","44:17","--","--","0.0","--","--","4:53","2:41","61","62","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-30 07:20:45,false,"Richards Bay Running","13.11","859","1:04:43","--","--","0.0","--","--","4:56","4:31","67","69","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-29 07:39:29,false,"Richards Bay Running","8.01","525","38:49","--","--","0.0","--","--","4:51","4:19","75","78","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-28 08:04:01,false,"Richards Bay Running","6.01","385","36:31","--","--","0.0","--","--","6:05","3:16","13","8","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-27 07:45:16,false,"Richards Bay Running","9.20","599","43:00","--","--","0.0","--","--","4:40","3:54","57","54","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-26 07:45:16,false,"2000's","7.03","442","39:04","--","--","0.0","--","--","5:34","3:25","35","30","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-24 07:49:23,false,"Richards Bay Running","13.24","861","1:05:12","--","--","0.0","--","--","4:55","4:08","63","60","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-24 07:43:13,false,"Richards Bay Running","1.02","67","5:05.5","--","--","0.0","--","--","5:00","3:55","5","9","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
